batting_team,bowling_team,venue,runs,wickets,overs,runs_last_5,wickets_last_5,crr,overs_left,wkts_in_hand,in_powerplay,remaining_runs
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,97,2,11.0,40.0,1.0,8.818181818181818,9.0,8,0,73
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,98,3,12.0,36.0,2.0,8.166666666666666,8.0,7,0,72
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,104,4,13.0,37.0,2.0,8.0,7.0,6,0,66
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,119,4,14.0,41.0,2.0,8.5,6.0,6,0,51
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,134,4,15.0,39.0,2.0,8.933333333333334,5.0,6,0,36
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,138,4,16.0,41.0,2.0,8.625,4.0,6,0,32
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,145,4,17.0,47.0,1.0,8.529411764705882,3.0,6,0,25
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,156,7,18.0,52.0,3.0,8.666666666666666,2.0,3,0,14
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,166,7,19.0,47.0,3.0,8.736842105263158,1.0,3,0,4
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,6,0,1.0,6.0,0.0,6.0,19.0,10,1,136
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,7,0,2.0,7.0,0.0,3.5,18.0,10,1,135
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,24,0,3.0,24.0,0.0,8.0,17.0,10,1,118
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,28,0,4.0,28.0,0.0,7.0,16.0,10,1,114
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,34,0,5.0,34.0,0.0,6.8,15.0,10,1,108
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,41,0,6.0,35.0,0.0,6.833333333333333,14.0,10,1,101
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,50,0,7.0,43.0,0.0,7.142857142857143,13.0,10,0,92
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,53,0,8.0,29.0,0.0,6.625,12.0,10,0,89
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,62,0,9.0,34.0,0.0,6.888888888888889,11.0,10,0,80
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,66,1,10.0,32.0,1.0,6.6,10.0,9,0,76
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,71,1,11.0,30.0,1.0,6.454545454545454,9.0,9,0,71
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,76,1,12.0,26.0,1.0,6.333333333333333,8.0,9,0,66
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,85,1,13.0,32.0,1.0,6.538461538461538,7.0,9,0,57
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,104,1,14.0,42.0,1.0,7.428571428571429,6.0,9,0,38
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,110,1,15.0,44.0,0.0,7.333333333333333,5.0,9,0,32
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,114,2,16.0,43.0,1.0,7.125,4.0,8,0,28
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,119,3,17.0,43.0,2.0,7.0,3.0,7,0,23
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,127,4,18.0,42.0,3.0,7.055555555555555,2.0,6,0,15
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,132,5,19.0,28.0,4.0,6.947368421052632,1.0,5,0,10
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,6,1,1.0,6.0,1.0,6.0,19.0,9,1,165
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,15,1,2.0,15.0,1.0,7.5,18.0,9,1,156
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,23,1,3.0,23.0,1.0,7.666666666666667,17.0,9,1,148
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,35,1,4.0,35.0,1.0,8.75,16.0,9,1,136
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,60,1,5.0,60.0,1.0,12.0,15.0,9,1,111
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,64,2,6.0,58.0,1.0,10.666666666666666,14.0,8,1,107
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,73,2,7.0,58.0,1.0,10.428571428571429,13.0,8,0,98
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,76,2,8.0,53.0,1.0,9.5,12.0,8,0,95
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,87,2,9.0,52.0,1.0,9.666666666666666,11.0,8,0,84
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,92,3,10.0,32.0,2.0,9.2,10.0,7,0,79
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,101,3,11.0,37.0,1.0,9.181818181818182,9.0,7,0,70
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,106,3,12.0,33.0,1.0,8.833333333333334,8.0,7,0,65
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,110,4,13.0,34.0,2.0,8.461538461538462,7.0,6,0,61
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,120,4,14.0,33.0,2.0,8.571428571428571,6.0,6,0,51
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,126,5,15.0,34.0,2.0,8.4,5.0,5,0,45
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,135,5,16.0,34.0,2.0,8.4375,4.0,5,0,36
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,149,5,17.0,43.0,2.0,8.764705882352942,3.0,5,0,22
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,155,5,18.0,45.0,1.0,8.61111111111111,2.0,5,0,16
Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,167,5,19.0,47.0,1.0,8.789473684210526,1.0,5,0,4
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,3,0,1.0,3.0,0.0,3.0,19.0,10,1,169
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,9,0,2.0,9.0,0.0,4.5,18.0,10,1,163
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,14,1,3.0,14.0,1.0,4.666666666666667,17.0,9,1,158
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,20,1,4.0,20.0,1.0,5.0,16.0,9,1,152
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,33,1,5.0,33.0,1.0,6.6,15.0,9,1,139
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,40,2,6.0,37.0,2.0,6.666666666666667,14.0,8,1,132
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,47,2,7.0,38.0,2.0,6.714285714285714,13.0,8,0,125
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,53,2,8.0,39.0,1.0,6.625,12.0,8,0,119
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,67,2,9.0,47.0,1.0,7.444444444444445,11.0,8,0,105
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,75,2,10.0,42.0,1.0,7.5,10.0,8,0,97
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,87,2,11.0,47.0,0.0,7.909090909090909,9.0,8,0,85
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,94,2,12.0,47.0,0.0,7.833333333333333,8.0,8,0,78
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,108,2,13.0,55.0,0.0,8.307692307692308,7.0,8,0,64
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,117,2,14.0,50.0,0.0,8.357142857142858,6.0,8,0,55
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,124,3,15.0,49.0,1.0,8.266666666666667,5.0,7,0,48
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,136,3,16.0,49.0,1.0,8.5,4.0,7,0,36
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,150,3,17.0,56.0,1.0,8.823529411764707,3.0,7,0,22
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,154,4,18.0,46.0,2.0,8.555555555555555,2.0,6,0,18
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,163,5,19.0,46.0,3.0,8.578947368421053,1.0,5,0,9
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,8,0,1.0,8.0,0.0,8.0,19.0,10,1,180
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,17,0,2.0,17.0,0.0,8.5,18.0,10,1,171
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,22,0,3.0,22.0,0.0,7.333333333333333,17.0,10,1,166
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,27,0,4.0,27.0,0.0,6.75,16.0,10,1,161
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,41,0,5.0,41.0,0.0,8.2,15.0,10,1,147
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,49,0,6.0,41.0,0.0,8.166666666666666,14.0,10,1,139
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,55,1,7.0,38.0,1.0,7.857142857142857,13.0,9,0,133
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,64,2,8.0,42.0,2.0,8.0,12.0,8,0,124
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,71,2,9.0,44.0,2.0,7.888888888888889,11.0,8,0,117
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,83,2,10.0,42.0,2.0,8.3,10.0,8,0,105
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,90,2,11.0,41.0,2.0,8.181818181818182,9.0,8,0,98
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,97,3,12.0,42.0,2.0,8.083333333333334,8.0,7,0,91
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,103,4,13.0,39.0,2.0,7.923076923076923,7.0,6,0,85
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,110,4,14.0,39.0,2.0,7.857142857142857,6.0,6,0,78
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,120,4,15.0,37.0,2.0,8.0,5.0,6,0,68
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,131,5,16.0,41.0,3.0,8.1875,4.0,5,0,57
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,144,5,17.0,47.0,2.0,8.470588235294118,3.0,5,0,44
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,153,6,18.0,50.0,2.0,8.5,2.0,4,0,35
Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,169,6,19.0,59.0,2.0,8.894736842105264,1.0,4,0,19
Gujarat Lions,Mumbai Indians,Wankhede Stadium,3,1,1.0,3.0,1.0,3.0,19.0,9,1,173
Gujarat Lions,Mumbai Indians,Wankhede Stadium,15,1,2.0,15.0,1.0,7.5,18.0,9,1,161
Gujarat Lions,Mumbai Indians,Wankhede Stadium,21,1,3.0,21.0,1.0,7.0,17.0,9,1,155
Gujarat Lions,Mumbai Indians,Wankhede Stadium,24,1,4.0,24.0,1.0,6.0,16.0,9,1,152
Gujarat Lions,Mumbai Indians,Wankhede Stadium,31,1,5.0,31.0,1.0,6.2,15.0,9,1,145
Gujarat Lions,Mumbai Indians,Wankhede Stadium,46,1,6.0,43.0,0.0,7.666666666666667,14.0,9,1,130
Gujarat Lions,Mumbai Indians,Wankhede Stadium,49,1,7.0,34.0,0.0,7.0,13.0,9,0,127
Gujarat Lions,Mumbai Indians,Wankhede Stadium,58,1,8.0,37.0,0.0,7.25,12.0,9,0,118
Gujarat Lions,Mumbai Indians,Wankhede Stadium,67,1,9.0,43.0,0.0,7.444444444444445,11.0,9,0,109
Gujarat Lions,Mumbai Indians,Wankhede Stadium,75,1,10.0,44.0,0.0,7.5,10.0,9,0,101
Gujarat Lions,Mumbai Indians,Wankhede Stadium,81,1,11.0,35.0,0.0,7.363636363636363,9.0,9,0,95
Gujarat Lions,Mumbai Indians,Wankhede Stadium,83,2,12.0,34.0,1.0,6.916666666666667,8.0,8,0,93
Gujarat Lions,Mumbai Indians,Wankhede Stadium,93,2,13.0,35.0,1.0,7.153846153846154,7.0,8,0,83
Gujarat Lions,Mumbai Indians,Wankhede Stadium,105,3,14.0,38.0,2.0,7.5,6.0,7,0,71
Gujarat Lions,Mumbai Indians,Wankhede Stadium,120,3,15.0,45.0,2.0,8.0,5.0,7,0,56
Gujarat Lions,Mumbai Indians,Wankhede Stadium,126,3,16.0,45.0,2.0,7.875,4.0,7,0,50
Gujarat Lions,Mumbai Indians,Wankhede Stadium,145,3,17.0,62.0,1.0,8.529411764705882,3.0,7,0,31
Gujarat Lions,Mumbai Indians,Wankhede Stadium,154,4,18.0,61.0,2.0,8.555555555555555,2.0,6,0,22
Gujarat Lions,Mumbai Indians,Wankhede Stadium,166,4,19.0,61.0,1.0,8.736842105263158,1.0,6,0,10
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,3,0,1.0,3.0,0.0,3.0,19.0,10,1,158
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,11,0,2.0,11.0,0.0,5.5,18.0,10,1,150
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,28,0,3.0,28.0,0.0,9.333333333333334,17.0,10,1,133
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,41,0,4.0,41.0,0.0,10.25,16.0,10,1,120
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,50,0,5.0,50.0,0.0,10.0,15.0,10,1,111
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,55,0,6.0,52.0,0.0,9.166666666666666,14.0,10,1,106
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,61,0,7.0,50.0,0.0,8.714285714285714,13.0,10,0,100
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,68,1,8.0,40.0,1.0,8.5,12.0,9,0,93
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,69,2,9.0,28.0,2.0,7.666666666666667,11.0,8,0,92
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,79,2,10.0,29.0,2.0,7.9,10.0,8,0,82
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,85,2,11.0,30.0,2.0,7.7272727272727275,9.0,8,0,76
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,92,2,12.0,31.0,2.0,7.666666666666667,8.0,8,0,69
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,98,2,13.0,30.0,1.0,7.538461538461538,7.0,8,0,63
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,109,2,14.0,40.0,0.0,7.785714285714286,6.0,8,0,52
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,117,2,15.0,38.0,0.0,7.8,5.0,8,0,44
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,127,3,16.0,42.0,1.0,7.9375,4.0,7,0,34
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,130,5,17.0,38.0,3.0,7.647058823529412,3.0,5,0,31
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,132,7,18.0,34.0,5.0,7.333333333333333,2.0,3,0,29
Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,151,7,19.0,42.0,5.0,7.947368421052632,1.0,3,0,10
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,10,0,1.0,10.0,0.0,10.0,19.0,10,1,158
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,19,0,2.0,19.0,0.0,9.5,18.0,10,1,149
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,36,0,3.0,36.0,0.0,12.0,17.0,10,1,132
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,41,0,4.0,41.0,0.0,10.25,16.0,10,1,127
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,50,0,5.0,50.0,0.0,10.0,15.0,10,1,118
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,53,0,6.0,43.0,0.0,8.833333333333334,14.0,10,1,115
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,59,1,7.0,40.0,1.0,8.428571428571429,13.0,9,0,109
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,63,2,8.0,27.0,2.0,7.875,12.0,8,0,105
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,71,2,9.0,30.0,2.0,7.888888888888889,11.0,8,0,97
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,83,2,10.0,33.0,2.0,8.3,10.0,8,0,85
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,87,2,11.0,34.0,2.0,7.909090909090909,9.0,8,0,81
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,98,2,12.0,39.0,1.0,8.166666666666666,8.0,8,0,70
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,104,2,13.0,41.0,0.0,8.0,7.0,8,0,64
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,109,3,14.0,38.0,1.0,7.785714285714286,6.0,7,0,59
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,110,4,15.0,27.0,2.0,7.333333333333333,5.0,6,0,58
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,119,4,16.0,32.0,2.0,7.4375,4.0,6,0,49
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,145,4,17.0,47.0,2.0,8.529411764705882,3.0,6,0,23
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,152,5,18.0,48.0,3.0,8.444444444444445,2.0,5,0,16
Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,157,6,19.0,48.0,3.0,8.263157894736842,1.0,4,0,11
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",3,0,1.0,3.0,0.0,3.0,19.0,10,1,156
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",9,0,2.0,9.0,0.0,4.5,18.0,10,1,150
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",18,0,3.0,18.0,0.0,6.0,17.0,10,1,141
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",21,0,4.0,21.0,0.0,5.25,16.0,10,1,138
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",25,1,5.0,25.0,1.0,5.0,15.0,9,1,134
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",29,1,6.0,26.0,1.0,4.833333333333333,14.0,9,1,130
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",40,1,7.0,31.0,1.0,5.714285714285714,13.0,9,0,119
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",42,1,8.0,24.0,1.0,5.25,12.0,9,0,117
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",50,1,9.0,29.0,1.0,5.555555555555555,11.0,9,0,109
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",54,3,10.0,29.0,2.0,5.4,10.0,7,0,105
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",66,3,11.0,37.0,2.0,6.0,9.0,7,0,93
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",75,3,12.0,35.0,2.0,6.25,8.0,7,0,84
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",86,3,13.0,44.0,2.0,6.615384615384615,7.0,7,0,73
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",96,3,14.0,46.0,2.0,6.857142857142857,6.0,7,0,63
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",108,3,15.0,54.0,0.0,7.2,5.0,7,0,51
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",115,4,16.0,49.0,1.0,7.1875,4.0,6,0,44
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",124,4,17.0,49.0,1.0,7.294117647058823,3.0,6,0,35
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",134,4,18.0,48.0,1.0,7.444444444444445,2.0,6,0,25
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",144,5,19.0,48.0,2.0,7.578947368421052,1.0,5,0,15
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,8,0,1.0,8.0,0.0,8.0,19.0,10,1,205
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,13,0,2.0,13.0,0.0,6.5,18.0,10,1,200
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,25,0,3.0,25.0,0.0,8.333333333333334,17.0,10,1,188
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,33,0,4.0,33.0,0.0,8.25,16.0,10,1,180
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,36,0,5.0,36.0,0.0,7.2,15.0,10,1,177
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,45,0,6.0,37.0,0.0,7.5,14.0,10,1,168
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,54,0,7.0,41.0,0.0,7.714285714285714,13.0,10,0,159
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,75,0,8.0,50.0,0.0,9.375,12.0,10,0,138
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,83,0,9.0,50.0,0.0,9.222222222222221,11.0,10,0,130
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,92,0,10.0,56.0,0.0,9.2,10.0,10,0,121
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,109,0,11.0,64.0,0.0,9.909090909090908,9.0,10,0,104
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,119,0,12.0,65.0,0.0,9.916666666666666,8.0,10,0,94
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,125,1,13.0,50.0,1.0,9.615384615384615,7.0,9,0,88
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,135,1,14.0,52.0,1.0,9.642857142857142,6.0,9,0,78
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,153,1,15.0,61.0,1.0,10.2,5.0,9,0,60
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,160,2,16.0,51.0,2.0,10.0,4.0,8,0,53
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,166,2,17.0,47.0,2.0,9.764705882352942,3.0,8,0,47
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,178,2,18.0,53.0,1.0,9.88888888888889,2.0,8,0,35
Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,196,2,19.0,61.0,1.0,10.31578947368421,1.0,8,0,17
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",10,0,1.0,10.0,0.0,10.0,19.0,10,1,181
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",12,1,2.0,12.0,1.0,6.0,18.0,9,1,179
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",18,1,3.0,18.0,1.0,6.0,17.0,9,1,173
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",28,1,4.0,28.0,1.0,7.0,16.0,9,1,163
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",31,1,5.0,31.0,1.0,6.2,15.0,9,1,160
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",39,1,6.0,29.0,1.0,6.5,14.0,9,1,152
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",55,1,7.0,43.0,0.0,7.857142857142857,13.0,9,0,136
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",64,1,8.0,46.0,0.0,8.0,12.0,9,0,127
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",73,1,9.0,45.0,0.0,8.11111111111111,11.0,9,0,118
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",80,1,10.0,49.0,0.0,8.0,10.0,9,0,111
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",91,1,11.0,52.0,0.0,8.272727272727273,9.0,9,0,100
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",98,1,12.0,43.0,0.0,8.166666666666666,8.0,9,0,93
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",108,1,13.0,44.0,0.0,8.307692307692308,7.0,9,0,83
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",127,1,14.0,54.0,0.0,9.071428571428571,6.0,9,0,64
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",135,1,15.0,55.0,0.0,9.0,5.0,9,0,56
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",148,1,16.0,57.0,0.0,9.25,4.0,9,0,43
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",158,2,17.0,60.0,1.0,9.294117647058824,3.0,8,0,33
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",170,2,18.0,62.0,1.0,9.444444444444445,2.0,8,0,21
Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",174,4,19.0,47.0,3.0,9.157894736842104,1.0,6,0,17
Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,8,0,1.0,8.0,0.0,8.0,19.0,10,1,190
Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,15,0,2.0,15.0,0.0,7.5,18.0,10,1,183
Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,26,0,3.0,26.0,0.0,8.666666666666666,17.0,10,1,172
Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,32,0,4.0,32.0,0.0,8.0,16.0,10,1,166
